dataset,classifier,pixel_index,row,col,n_selected_by_model
Half-Flipped,svm,635,9,59,834
Half-Flipped,svm,636,9,60,834
Half-Flipped,svm,637,9,61,834
Half-Flipped,svm,639,9,63,834
Half-Flipped,svm,640,10,0,834
Half-Flipped,svm,641,10,1,834
Half-Flipped,svm,642,10,2,834
Half-Flipped,svm,652,10,12,834
Half-Flipped,svm,655,10,15,834
Half-Flipped,svm,657,10,17,834
Half-Flipped,svm,658,10,18,834
Half-Flipped,svm,659,10,19,834
Half-Flipped,svm,660,10,20,834
Half-Flipped,svm,661,10,21,834
Half-Flipped,svm,684,10,44,834
Half-Flipped,svm,685,10,45,834
Half-Flipped,svm,686,10,46,834
Half-Flipped,svm,687,10,47,834
Half-Flipped,svm,699,10,59,834
Half-Flipped,svm,700,10,60,834
Half-Flipped,svm,701,10,61,834
Half-Flipped,svm,702,10,62,834
Half-Flipped,svm,703,10,63,834
Half-Flipped,svm,704,11,0,834
Half-Flipped,svm,705,11,1,834
Half-Flipped,svm,714,11,10,834
Half-Flipped,svm,715,11,11,834
Half-Flipped,svm,716,11,12,834
Half-Flipped,svm,717,11,13,834
Half-Flipped,svm,718,11,14,834
Half-Flipped,svm,719,11,15,834
Half-Flipped,svm,720,11,16,834
Half-Flipped,svm,721,11,17,834
Half-Flipped,svm,722,11,18,834
Half-Flipped,svm,723,11,19,834
Half-Flipped,svm,724,11,20,834
Half-Flipped,svm,749,11,45,834
Half-Flipped,svm,750,11,46,834
Half-Flipped,svm,751,11,47,834
Half-Flipped,svm,752,11,48,834
Half-Flipped,svm,764,11,60,834
Half-Flipped,svm,765,11,61,834
Half-Flipped,svm,766,11,62,834
Half-Flipped,svm,767,11,63,834
Half-Flipped,svm,768,12,0,834
Half-Flipped,svm,769,12,1,834
Half-Flipped,svm,779,12,11,834
Half-Flipped,svm,780,12,12,834
Half-Flipped,svm,781,12,13,834
Half-Flipped,svm,782,12,14,834
Half-Flipped,svm,783,12,15,834
Half-Flipped,svm,784,12,16,834
Half-Flipped,svm,786,12,18,834
Half-Flipped,svm,787,12,19,834
Half-Flipped,svm,788,12,20,834
Half-Flipped,svm,811,12,43,834
Half-Flipped,svm,812,12,44,834
Half-Flipped,svm,813,12,45,834
Half-Flipped,svm,814,12,46,834
Half-Flipped,svm,815,12,47,834
Half-Flipped,svm,816,12,48,834
Half-Flipped,svm,817,12,49,834
Half-Flipped,svm,827,12,59,834
Half-Flipped,svm,828,12,60,834
Half-Flipped,svm,829,12,61,834
Half-Flipped,svm,830,12,62,834
Half-Flipped,svm,831,12,63,834
Half-Flipped,svm,832,13,0,834
Half-Flipped,svm,842,13,10,834
Half-Flipped,svm,843,13,11,834
Half-Flipped,svm,844,13,12,834
Half-Flipped,svm,846,13,14,834
Half-Flipped,svm,847,13,15,834
Half-Flipped,svm,848,13,16,834
Half-Flipped,svm,849,13,17,834
Half-Flipped,svm,850,13,18,834
Half-Flipped,svm,876,13,44,834
Half-Flipped,svm,877,13,45,834
Half-Flipped,svm,878,13,46,834
Half-Flipped,svm,880,13,48,834
Half-Flipped,svm,881,13,49,834
Half-Flipped,svm,882,13,50,834
Half-Flipped,svm,894,13,62,834
Half-Flipped,svm,896,14,0,834
Half-Flipped,svm,905,14,9,834
Half-Flipped,svm,906,14,10,834
Half-Flipped,svm,907,14,11,834
Half-Flipped,svm,908,14,12,834
Half-Flipped,svm,909,14,13,834
Half-Flipped,svm,911,14,15,834
Half-Flipped,svm,912,14,16,834
Half-Flipped,svm,914,14,18,834
Half-Flipped,svm,940,14,44,834
Half-Flipped,svm,942,14,46,834
Half-Flipped,svm,943,14,47,834
Half-Flipped,svm,944,14,48,834
Half-Flipped,svm,945,14,49,834
Half-Flipped,svm,959,14,63,834
Half-Flipped,svm,970,15,10,834
Half-Flipped,svm,972,15,12,834
Half-Flipped,svm,973,15,13,834
Half-Flipped,svm,975,15,15,834
Half-Flipped,svm,976,15,16,834
Half-Flipped,svm,977,15,17,834
Half-Flipped,svm,978,15,18,834
Half-Flipped,svm,1004,15,44,834
Half-Flipped,svm,1005,15,45,834
Half-Flipped,svm,1007,15,47,834
Half-Flipped,svm,1008,15,48,834
Half-Flipped,svm,1009,15,49,834
Half-Flipped,svm,1010,15,50,834
Half-Flipped,svm,1012,15,52,834
Half-Flipped,svm,1021,15,61,834
Half-Flipped,svm,1022,15,62,834
Half-Flipped,svm,1033,16,9,834
Half-Flipped,svm,1034,16,10,834
Half-Flipped,svm,1035,16,11,834
Half-Flipped,svm,1036,16,12,834
Half-Flipped,svm,1038,16,14,834
Half-Flipped,svm,1039,16,15,834
Half-Flipped,svm,1040,16,16,834
Half-Flipped,svm,1041,16,17,834
Half-Flipped,svm,1054,16,30,834
Half-Flipped,svm,1055,16,31,834
Half-Flipped,svm,1070,16,46,834
Half-Flipped,svm,1071,16,47,834
Half-Flipped,svm,1072,16,48,834
Half-Flipped,svm,1073,16,49,834
Half-Flipped,svm,1074,16,50,834
Half-Flipped,svm,1075,16,51,834
Half-Flipped,svm,1076,16,52,834
Half-Flipped,svm,1097,17,9,834
Half-Flipped,svm,1099,17,11,834
Half-Flipped,svm,1100,17,12,834
Half-Flipped,svm,1101,17,13,834
Half-Flipped,svm,1102,17,14,834
Half-Flipped,svm,1103,17,15,834
Half-Flipped,svm,1104,17,16,834
Half-Flipped,svm,1105,17,17,834
Half-Flipped,svm,1118,17,30,834
Half-Flipped,svm,1119,17,31,834
Half-Flipped,svm,1120,17,32,834
Half-Flipped,svm,1121,17,33,834
Half-Flipped,svm,1133,17,45,834
Half-Flipped,svm,1134,17,46,834
Half-Flipped,svm,1136,17,48,834
Half-Flipped,svm,1137,17,49,834
Half-Flipped,svm,1138,17,50,834
Half-Flipped,svm,1139,17,51,834
Half-Flipped,svm,1140,17,52,834
Half-Flipped,svm,1163,18,11,834
Half-Flipped,svm,1164,18,12,834
Half-Flipped,svm,1165,18,13,834
Half-Flipped,svm,1166,18,14,834
Half-Flipped,svm,1168,18,16,834
Half-Flipped,svm,1176,18,24,834
Half-Flipped,svm,1178,18,26,834
Half-Flipped,svm,1179,18,27,834
Half-Flipped,svm,1181,18,29,834
Half-Flipped,svm,1182,18,30,834
Half-Flipped,svm,1183,18,31,834
Half-Flipped,svm,1184,18,32,834
Half-Flipped,svm,1185,18,33,834
Half-Flipped,svm,1189,18,37,834
Half-Flipped,svm,1190,18,38,834
Half-Flipped,svm,1198,18,46,834
Half-Flipped,svm,1199,18,47,834
Half-Flipped,svm,1201,18,49,834
Half-Flipped,svm,1202,18,50,834
Half-Flipped,svm,1203,18,51,834
Half-Flipped,svm,1204,18,52,834
Half-Flipped,svm,1214,18,62,834
Half-Flipped,svm,1215,18,63,834
Half-Flipped,svm,1230,19,14,834
Half-Flipped,svm,1231,19,15,834
Half-Flipped,svm,1232,19,16,834
Half-Flipped,svm,1239,19,23,834
Half-Flipped,svm,1240,19,24,834
Half-Flipped,svm,1242,19,26,834
Half-Flipped,svm,1243,19,27,834
Half-Flipped,svm,1244,19,28,834
Half-Flipped,svm,1245,19,29,834
Half-Flipped,svm,1246,19,30,834
Half-Flipped,svm,1248,19,32,834
Half-Flipped,svm,1249,19,33,834
Half-Flipped,svm,1250,19,34,834
Half-Flipped,svm,1251,19,35,834
Half-Flipped,svm,1252,19,36,834
Half-Flipped,svm,1253,19,37,834
Half-Flipped,svm,1254,19,38,834
Half-Flipped,svm,1255,19,39,834
Half-Flipped,svm,1263,19,47,834
Half-Flipped,svm,1264,19,48,834
Half-Flipped,svm,1265,19,49,834
Half-Flipped,svm,1267,19,51,834
Half-Flipped,svm,1277,19,61,834
Half-Flipped,svm,1278,19,62,834
Half-Flipped,svm,1279,19,63,834
Half-Flipped,svm,1302,20,22,834
Half-Flipped,svm,1303,20,23,834
Half-Flipped,svm,1304,20,24,834
Half-Flipped,svm,1305,20,25,834
Half-Flipped,svm,1306,20,26,834
Half-Flipped,svm,1307,20,27,834
Half-Flipped,svm,1309,20,29,834
Half-Flipped,svm,1310,20,30,834
Half-Flipped,svm,1312,20,32,834
Half-Flipped,svm,1313,20,33,834
Half-Flipped,svm,1314,20,34,834
Half-Flipped,svm,1315,20,35,834
Half-Flipped,svm,1317,20,37,834
Half-Flipped,svm,1318,20,38,834
Half-Flipped,svm,1319,20,39,834
Half-Flipped,svm,1320,20,40,834
Half-Flipped,svm,1341,20,61,834
Half-Flipped,svm,1343,20,63,834
Half-Flipped,svm,1366,21,22,834
Half-Flipped,svm,1368,21,24,834
Half-Flipped,svm,1370,21,26,834
Half-Flipped,svm,1371,21,27,834
Half-Flipped,svm,1373,21,29,834
Half-Flipped,svm,1379,21,35,834
Half-Flipped,svm,1380,21,36,834
Half-Flipped,svm,1383,21,39,834
Half-Flipped,svm,1384,21,40,834
Half-Flipped,svm,1405,21,61,834
Half-Flipped,svm,1406,21,62,834
Half-Flipped,svm,1407,21,63,834
Half-Flipped,svm,1431,22,23,834
Half-Flipped,svm,1434,22,26,834
Half-Flipped,svm,1435,22,27,834
Half-Flipped,svm,1436,22,28,834
Half-Flipped,svm,1443,22,35,834
Half-Flipped,svm,1444,22,36,834
Half-Flipped,svm,1445,22,37,834
Half-Flipped,svm,1446,22,38,834
Half-Flipped,svm,1447,22,39,834
Half-Flipped,svm,1448,22,40,834
Half-Flipped,svm,1449,22,41,834
Half-Flipped,svm,1469,22,61,834
Half-Flipped,svm,1471,22,63,834
Half-Flipped,svm,1495,23,23,834
Half-Flipped,svm,1496,23,24,834
Half-Flipped,svm,1497,23,25,834
Half-Flipped,svm,1498,23,26,834
Half-Flipped,svm,1499,23,27,834
Half-Flipped,svm,1500,23,28,834
Half-Flipped,svm,1501,23,29,834
Half-Flipped,svm,1507,23,35,834
Half-Flipped,svm,1508,23,36,834
Half-Flipped,svm,1509,23,37,834
Half-Flipped,svm,1511,23,39,834
Half-Flipped,svm,1534,23,62,834
Half-Flipped,svm,1535,23,63,834
Half-Flipped,svm,1560,24,24,834
Half-Flipped,svm,1561,24,25,834
Half-Flipped,svm,1562,24,26,834
Half-Flipped,svm,1563,24,27,834
Half-Flipped,svm,1564,24,28,834
Half-Flipped,svm,1571,24,35,834
Half-Flipped,svm,1574,24,38,834
Half-Flipped,svm,1575,24,39,834
Half-Flipped,svm,1598,24,62,834
Half-Flipped,svm,1599,24,63,834
Half-Flipped,svm,1625,25,25,834
Half-Flipped,svm,1626,25,26,834
Half-Flipped,svm,1628,25,28,834
Half-Flipped,svm,1629,25,29,834
Half-Flipped,svm,1635,25,35,834
Half-Flipped,svm,1636,25,36,834
Half-Flipped,svm,1637,25,37,834
Half-Flipped,svm,1638,25,38,834
Half-Flipped,svm,1663,25,63,834
Half-Flipped,svm,1689,26,25,834
Half-Flipped,svm,1690,26,26,834
Half-Flipped,svm,1691,26,27,834
Half-Flipped,svm,1693,26,29,834
Half-Flipped,svm,1698,26,34,834
Half-Flipped,svm,1699,26,35,834
Half-Flipped,svm,1700,26,36,834
Half-Flipped,svm,1701,26,37,834
Half-Flipped,svm,1702,26,38,834
Half-Flipped,svm,1725,26,61,834
Half-Flipped,svm,1726,26,62,834
Half-Flipped,svm,1727,26,63,834
Half-Flipped,svm,1753,27,25,834
Half-Flipped,svm,1754,27,26,834
Half-Flipped,svm,1765,27,37,834
Half-Flipped,svm,1766,27,38,834
Half-Flipped,svm,1789,27,61,834
Half-Flipped,svm,1790,27,62,834
Half-Flipped,svm,1791,27,63,834
Half-Flipped,svm,1818,28,26,834
Half-Flipped,svm,1819,28,27,834
Half-Flipped,svm,1828,28,36,834
Half-Flipped,svm,1829,28,37,834
Half-Flipped,svm,1830,28,38,834
Half-Flipped,svm,1853,28,61,834
Half-Flipped,svm,1854,28,62,834
Half-Flipped,svm,1855,28,63,834
Half-Flipped,svm,1881,29,25,834
Half-Flipped,svm,1882,29,26,834
Half-Flipped,svm,1885,29,29,834
Half-Flipped,svm,1893,29,37,834
Half-Flipped,svm,1894,29,38,834
Half-Flipped,svm,1918,29,62,834
Half-Flipped,svm,1919,29,63,834
Half-Flipped,svm,1945,30,25,834
Half-Flipped,svm,1946,30,26,834
Half-Flipped,svm,1950,30,30,834
Half-Flipped,svm,1951,30,31,834
Half-Flipped,svm,1952,30,32,834
Half-Flipped,svm,1953,30,33,834
Half-Flipped,svm,1982,30,62,834
Half-Flipped,svm,1983,30,63,834
Half-Flipped,svm,2014,31,30,834
Half-Flipped,svm,2015,31,31,834
Half-Flipped,svm,2016,31,32,834
Half-Flipped,svm,2046,31,62,834
Half-Flipped,svm,2047,31,63,834
Half-Flipped,svm,2077,32,29,834
Half-Flipped,svm,2078,32,30,834
Half-Flipped,svm,2079,32,31,834
Half-Flipped,svm,2080,32,32,834
Half-Flipped,svm,2081,32,33,834
Half-Flipped,svm,2090,32,42,834
Half-Flipped,svm,2110,32,62,834
Half-Flipped,svm,2111,32,63,834
Half-Flipped,svm,2135,33,23,834
Half-Flipped,svm,2141,33,29,834
Half-Flipped,svm,2142,33,30,834
Half-Flipped,svm,2143,33,31,834
Half-Flipped,svm,2144,33,32,834
Half-Flipped,svm,2155,33,43,834
Half-Flipped,svm,2174,33,62,834
Half-Flipped,svm,2201,34,25,834
Half-Flipped,svm,2202,34,26,834
Half-Flipped,svm,2203,34,27,834
Half-Flipped,svm,2205,34,29,834
Half-Flipped,svm,2206,34,30,834
Half-Flipped,svm,2207,34,31,834
Half-Flipped,svm,2208,34,32,834
Half-Flipped,svm,2209,34,33,834
Half-Flipped,svm,2213,34,37,834
Half-Flipped,svm,2214,34,38,834
Half-Flipped,svm,2218,34,42,834
Half-Flipped,svm,2219,34,43,834
Half-Flipped,svm,2238,34,62,834
Half-Flipped,svm,2239,34,63,834
Half-Flipped,svm,2261,35,21,834
Half-Flipped,svm,2265,35,25,834
Half-Flipped,svm,2266,35,26,834
Half-Flipped,svm,2267,35,27,834
Half-Flipped,svm,2268,35,28,834
Half-Flipped,svm,2269,35,29,834
Half-Flipped,svm,2271,35,31,834
Half-Flipped,svm,2272,35,32,834
Half-Flipped,svm,2273,35,33,834
Half-Flipped,svm,2276,35,36,834
Half-Flipped,svm,2277,35,37,834
Half-Flipped,svm,2302,35,62,834
Half-Flipped,svm,2303,35,63,834
Half-Flipped,svm,2329,36,25,834
Half-Flipped,svm,2330,36,26,834
Half-Flipped,svm,2331,36,27,834
Half-Flipped,svm,2332,36,28,834
Half-Flipped,svm,2334,36,30,834
Half-Flipped,svm,2339,36,35,834
Half-Flipped,svm,2340,36,36,834
Half-Flipped,svm,2341,36,37,834
Half-Flipped,svm,2342,36,38,834
Half-Flipped,svm,2366,36,62,834
Half-Flipped,svm,2367,36,63,834
Half-Flipped,svm,2393,37,25,834
Half-Flipped,svm,2394,37,26,834
Half-Flipped,svm,2396,37,28,834
Half-Flipped,svm,2403,37,35,834
Half-Flipped,svm,2404,37,36,834
Half-Flipped,svm,2405,37,37,834
Half-Flipped,svm,2406,37,38,834
Half-Flipped,svm,2430,37,62,834
Half-Flipped,svm,2431,37,63,834
Half-Flipped,svm,2456,38,24,834
Half-Flipped,svm,2457,38,25,834
Half-Flipped,svm,2458,38,26,834
Half-Flipped,svm,2459,38,27,834
Half-Flipped,svm,2460,38,28,834
Half-Flipped,svm,2461,38,29,834
Half-Flipped,svm,2466,38,34,834
Half-Flipped,svm,2467,38,35,834
Half-Flipped,svm,2468,38,36,834
Half-Flipped,svm,2469,38,37,834
Half-Flipped,svm,2470,38,38,834
Half-Flipped,svm,2471,38,39,834
Half-Flipped,svm,2494,38,62,834
Half-Flipped,svm,2495,38,63,834
Half-Flipped,svm,2520,39,24,834
Half-Flipped,svm,2521,39,25,834
Half-Flipped,svm,2522,39,26,834
Half-Flipped,svm,2523,39,27,834
Half-Flipped,svm,2524,39,28,834
Half-Flipped,svm,2525,39,29,834
Half-Flipped,svm,2531,39,35,834
Half-Flipped,svm,2532,39,36,834
Half-Flipped,svm,2533,39,37,834
Half-Flipped,svm,2534,39,38,834
Half-Flipped,svm,2558,39,62,834
Half-Flipped,svm,2559,39,63,834
Half-Flipped,svm,2580,40,20,834
Half-Flipped,svm,2583,40,23,834
Half-Flipped,svm,2584,40,24,834
Half-Flipped,svm,2585,40,25,834
Half-Flipped,svm,2586,40,26,834
Half-Flipped,svm,2587,40,27,834
Half-Flipped,svm,2589,40,29,834
Half-Flipped,svm,2594,40,34,834
Half-Flipped,svm,2595,40,35,834
Half-Flipped,svm,2596,40,36,834
Half-Flipped,svm,2597,40,37,834
Half-Flipped,svm,2598,40,38,834
Half-Flipped,svm,2599,40,39,834
Half-Flipped,svm,2603,40,43,834
Half-Flipped,svm,2604,40,44,834
Half-Flipped,svm,2605,40,45,834
Half-Flipped,svm,2622,40,62,834
Half-Flipped,svm,2623,40,63,834
Half-Flipped,svm,2644,41,20,834
Half-Flipped,svm,2645,41,21,834
Half-Flipped,svm,2646,41,22,834
Half-Flipped,svm,2647,41,23,834
Half-Flipped,svm,2648,41,24,834
Half-Flipped,svm,2650,41,26,834
Half-Flipped,svm,2651,41,27,834
Half-Flipped,svm,2658,41,34,834
Half-Flipped,svm,2659,41,35,834
Half-Flipped,svm,2660,41,36,834
Half-Flipped,svm,2661,41,37,834
Half-Flipped,svm,2662,41,38,834
Half-Flipped,svm,2663,41,39,834
Half-Flipped,svm,2664,41,40,834
Half-Flipped,svm,2665,41,41,834
Half-Flipped,svm,2666,41,42,834
Half-Flipped,svm,2667,41,43,834
Half-Flipped,svm,2686,41,62,834
Half-Flipped,svm,2712,42,24,834
Half-Flipped,svm,2713,42,25,834
Half-Flipped,svm,2714,42,26,834
Half-Flipped,svm,2716,42,28,834
Half-Flipped,svm,2717,42,29,834
Half-Flipped,svm,2723,42,35,834
Half-Flipped,svm,2725,42,37,834
Half-Flipped,svm,2726,42,38,834
Half-Flipped,svm,2727,42,39,834
Half-Flipped,svm,2730,42,42,834
Half-Flipped,svm,2750,42,62,834
Half-Flipped,svm,2751,42,63,834
Half-Flipped,svm,2761,43,9,834
Half-Flipped,svm,2762,43,10,834
Half-Flipped,svm,2763,43,11,834
Half-Flipped,svm,2764,43,12,834
Half-Flipped,svm,2773,43,21,834
Half-Flipped,svm,2774,43,22,834
Half-Flipped,svm,2775,43,23,834
Half-Flipped,svm,2776,43,24,834
Half-Flipped,svm,2777,43,25,834
Half-Flipped,svm,2778,43,26,834
Half-Flipped,svm,2779,43,27,834
Half-Flipped,svm,2780,43,28,834
Half-Flipped,svm,2783,43,31,834
Half-Flipped,svm,2784,43,32,834
Half-Flipped,svm,2785,43,33,834
Half-Flipped,svm,2787,43,35,834
Half-Flipped,svm,2788,43,36,834
Half-Flipped,svm,2789,43,37,834
Half-Flipped,svm,2790,43,38,834
Half-Flipped,svm,2791,43,39,834
Half-Flipped,svm,2792,43,40,834
Half-Flipped,svm,2814,43,62,834
Half-Flipped,svm,2815,43,63,834
Half-Flipped,svm,2826,44,10,834
Half-Flipped,svm,2827,44,11,834
Half-Flipped,svm,2828,44,12,834
Half-Flipped,svm,2829,44,13,834
Half-Flipped,svm,2830,44,14,834
Half-Flipped,svm,2831,44,15,834
Half-Flipped,svm,2838,44,22,834
Half-Flipped,svm,2839,44,23,834
Half-Flipped,svm,2840,44,24,834
Half-Flipped,svm,2841,44,25,834
Half-Flipped,svm,2842,44,26,834
Half-Flipped,svm,2844,44,28,834
Half-Flipped,svm,2845,44,29,834
Half-Flipped,svm,2847,44,31,834
Half-Flipped,svm,2848,44,32,834
Half-Flipped,svm,2849,44,33,834
Half-Flipped,svm,2850,44,34,834
Half-Flipped,svm,2851,44,35,834
Half-Flipped,svm,2852,44,36,834
Half-Flipped,svm,2854,44,38,834
Half-Flipped,svm,2855,44,39,834
Half-Flipped,svm,2856,44,40,834
Half-Flipped,svm,2878,44,62,834
Half-Flipped,svm,2888,45,8,834
Half-Flipped,svm,2889,45,9,834
Half-Flipped,svm,2890,45,10,834
Half-Flipped,svm,2892,45,12,834
Half-Flipped,svm,2893,45,13,834
Half-Flipped,svm,2894,45,14,834
Half-Flipped,svm,2895,45,15,834
Half-Flipped,svm,2896,45,16,834
Half-Flipped,svm,2902,45,22,834
Half-Flipped,svm,2903,45,23,834
Half-Flipped,svm,2904,45,24,834
Half-Flipped,svm,2905,45,25,834
Half-Flipped,svm,2906,45,26,834
Half-Flipped,svm,2907,45,27,834
Half-Flipped,svm,2909,45,29,834
Half-Flipped,svm,2910,45,30,834
Half-Flipped,svm,2912,45,32,834
Half-Flipped,svm,2913,45,33,834
Half-Flipped,svm,2914,45,34,834
Half-Flipped,svm,2915,45,35,834
Half-Flipped,svm,2916,45,36,834
Half-Flipped,svm,2917,45,37,834
Half-Flipped,svm,2918,45,38,834
Half-Flipped,svm,2920,45,40,834
Half-Flipped,svm,2941,45,61,834
Half-Flipped,svm,2942,45,62,834
Half-Flipped,svm,2943,45,63,834
Half-Flipped,svm,2952,46,8,834
Half-Flipped,svm,2954,46,10,834
Half-Flipped,svm,2955,46,11,834
Half-Flipped,svm,2956,46,12,834
Half-Flipped,svm,2957,46,13,834
Half-Flipped,svm,2958,46,14,834
Half-Flipped,svm,2959,46,15,834
Half-Flipped,svm,2960,46,16,834
Half-Flipped,svm,2967,46,23,834
Half-Flipped,svm,2968,46,24,834
Half-Flipped,svm,2974,46,30,834
Half-Flipped,svm,2975,46,31,834
Half-Flipped,svm,2976,46,32,834
Half-Flipped,svm,2977,46,33,834
Half-Flipped,svm,2981,46,37,834
Half-Flipped,svm,2982,46,38,834
Half-Flipped,svm,2983,46,39,834
Half-Flipped,svm,2992,46,48,834
Half-Flipped,svm,2993,46,49,834
Half-Flipped,svm,2994,46,50,834
Half-Flipped,svm,2995,46,51,834
Half-Flipped,svm,3005,46,61,834
Half-Flipped,svm,3006,46,62,834
Half-Flipped,svm,3007,46,63,834
Half-Flipped,svm,3017,47,9,834
Half-Flipped,svm,3018,47,10,834
Half-Flipped,svm,3020,47,12,834
Half-Flipped,svm,3021,47,13,834
Half-Flipped,svm,3022,47,14,834
Half-Flipped,svm,3023,47,15,834
Half-Flipped,svm,3024,47,16,834
Half-Flipped,svm,3025,47,17,834
Half-Flipped,svm,3038,47,30,834
Half-Flipped,svm,3039,47,31,834
Half-Flipped,svm,3040,47,32,834
Half-Flipped,svm,3041,47,33,834
Half-Flipped,svm,3046,47,38,834
Half-Flipped,svm,3047,47,39,834
Half-Flipped,svm,3055,47,47,834
Half-Flipped,svm,3056,47,48,834
Half-Flipped,svm,3057,47,49,834
Half-Flipped,svm,3058,47,50,834
Half-Flipped,svm,3059,47,51,834
Half-Flipped,svm,3069,47,61,834
Half-Flipped,svm,3071,47,63,834
Half-Flipped,svm,3083,48,11,834
Half-Flipped,svm,3084,48,12,834
Half-Flipped,svm,3087,48,15,834
Half-Flipped,svm,3089,48,17,834
Half-Flipped,svm,3103,48,31,834
Half-Flipped,svm,3104,48,32,834
Half-Flipped,svm,3118,48,46,834
Half-Flipped,svm,3119,48,47,834
Half-Flipped,svm,3120,48,48,834
Half-Flipped,svm,3121,48,49,834
Half-Flipped,svm,3122,48,50,834
Half-Flipped,svm,3123,48,51,834
Half-Flipped,svm,3134,48,62,834
Half-Flipped,svm,3135,48,63,834
Half-Flipped,svm,3146,49,10,834
Half-Flipped,svm,3147,49,11,834
Half-Flipped,svm,3148,49,12,834
Half-Flipped,svm,3149,49,13,834
Half-Flipped,svm,3151,49,15,834
Half-Flipped,svm,3152,49,16,834
Half-Flipped,svm,3153,49,17,834
Half-Flipped,svm,3182,49,46,834
Half-Flipped,svm,3183,49,47,834
Half-Flipped,svm,3185,49,49,834
Half-Flipped,svm,3186,49,50,834
Half-Flipped,svm,3197,49,61,834
Half-Flipped,svm,3198,49,62,834
Half-Flipped,svm,3199,49,63,834
Half-Flipped,svm,3211,50,11,834
Half-Flipped,svm,3213,50,13,834
Half-Flipped,svm,3214,50,14,834
Half-Flipped,svm,3215,50,15,834
Half-Flipped,svm,3216,50,16,834
Half-Flipped,svm,3217,50,17,834
Half-Flipped,svm,3218,50,18,834
Half-Flipped,svm,3246,50,46,834
Half-Flipped,svm,3247,50,47,834
Half-Flipped,svm,3249,50,49,834
Half-Flipped,svm,3250,50,50,834
Half-Flipped,svm,3260,50,60,834
Half-Flipped,svm,3261,50,61,834
Half-Flipped,svm,3262,50,62,834
Half-Flipped,svm,3263,50,63,834
Half-Flipped,svm,3264,51,0,834
Half-Flipped,svm,3275,51,11,834
Half-Flipped,svm,3276,51,12,834
Half-Flipped,svm,3277,51,13,834
Half-Flipped,svm,3278,51,14,834
Half-Flipped,svm,3279,51,15,834
Half-Flipped,svm,3280,51,16,834
Half-Flipped,svm,3281,51,17,834
Half-Flipped,svm,3282,51,18,834
Half-Flipped,svm,3309,51,45,834
Half-Flipped,svm,3310,51,46,834
Half-Flipped,svm,3314,51,50,834
Half-Flipped,svm,3324,51,60,834
Half-Flipped,svm,3327,51,63,834
Half-Flipped,svm,3328,52,0,834
Half-Flipped,svm,3340,52,12,834
Half-Flipped,svm,3341,52,13,834
Half-Flipped,svm,3344,52,16,834
Half-Flipped,svm,3345,52,17,834
Half-Flipped,svm,3346,52,18,834
Half-Flipped,svm,3373,52,45,834
Half-Flipped,svm,3374,52,46,834
Half-Flipped,svm,3375,52,47,834
Half-Flipped,svm,3388,52,60,834
Half-Flipped,svm,3389,52,61,834
Half-Flipped,svm,3390,52,62,834
Half-Flipped,svm,3391,52,63,834
Half-Flipped,svm,3392,53,0,834
Half-Flipped,svm,3404,53,12,834
Half-Flipped,svm,3405,53,13,834
Half-Flipped,svm,3406,53,14,834
Half-Flipped,svm,3408,53,16,834
Half-Flipped,svm,3409,53,17,834
Half-Flipped,svm,3436,53,44,834
Half-Flipped,svm,3451,53,59,834
Half-Flipped,svm,3452,53,60,834
Half-Flipped,svm,3453,53,61,834
Half-Flipped,svm,3454,53,62,834
Half-Flipped,svm,3455,53,63,834
Half-Flipped,svm,3457,54,1,834
Half-Flipped,svm,3471,54,15,834
Half-Flipped,svm,3497,54,41,834
Half-Flipped,svm,3499,54,43,834
Half-Flipped,svm,3514,54,58,834
Half-Flipped,svm,3516,54,60,834
Half-Flipped,svm,3518,54,62,834
Half-Flipped,svm,3519,54,63,834
Half-Flipped,svm,3520,55,0,834
Half-Flipped,svm,3578,55,58,834
Half-Flipped,svm,3579,55,59,834
Half-Flipped,svm,3580,55,60,834
Half-Flipped,svm,3581,55,61,834
Half-Flipped,svm,3584,56,0,834
Half-Flipped,svm,3585,56,1,834
Half-Flipped,svm,3641,56,57,834
Half-Flipped,svm,3642,56,58,834
Half-Flipped,svm,3643,56,59,834
Half-Flipped,svm,3645,56,61,834
Half-Flipped,svm,3646,56,62,834
Half-Flipped,svm,3649,57,1,834
Half-Flipped,svm,3704,57,56,834
Half-Flipped,svm,3705,57,57,834
Half-Flipped,svm,3706,57,58,834
Half-Flipped,svm,3707,57,59,834
Half-Flipped,svm,3708,57,60,834
Half-Flipped,svm,3709,57,61,834
Half-Flipped,svm,3710,57,62,834
Half-Flipped,svm,3711,57,63,834
Half-Flipped,svm,3712,58,0,834
Half-Flipped,svm,3713,58,1,834
Half-Flipped,svm,3714,58,2,834
Half-Flipped,svm,3769,58,57,834
Half-Flipped,svm,3770,58,58,834
Half-Flipped,svm,3772,58,60,834
Half-Flipped,svm,3773,58,61,834
Half-Flipped,svm,3774,58,62,834
Half-Flipped,svm,3775,58,63,834
Half-Flipped,svm,3776,59,0,834
Half-Flipped,svm,3777,59,1,834
Half-Flipped,svm,3778,59,2,834
Half-Flipped,svm,3833,59,57,834
Half-Flipped,svm,3834,59,58,834
Half-Flipped,svm,3837,59,61,834
Half-Flipped,svm,3839,59,63,834
Half-Flipped,svm,3841,60,1,834
Half-Flipped,svm,3897,60,57,834
