dataset,classifier,pixel_index,row,col,n_selected_by_model
Original,svm,927,14,31,807
Original,svm,928,14,32,807
Original,svm,929,14,33,807
Original,svm,930,14,34,807
Original,svm,931,14,35,807
Original,svm,932,14,36,807
Original,svm,933,14,37,807
Original,svm,934,14,38,807
Original,svm,936,14,40,807
Original,svm,937,14,41,807
Original,svm,939,14,43,807
Original,svm,940,14,44,807
Original,svm,979,15,19,807
Original,svm,980,15,20,807
Original,svm,982,15,22,807
Original,svm,983,15,23,807
Original,svm,984,15,24,807
Original,svm,985,15,25,807
Original,svm,986,15,26,807
Original,svm,988,15,28,807
Original,svm,989,15,29,807
Original,svm,992,15,32,807
Original,svm,993,15,33,807
Original,svm,994,15,34,807
Original,svm,995,15,35,807
Original,svm,996,15,36,807
Original,svm,997,15,37,807
Original,svm,998,15,38,807
Original,svm,999,15,39,807
Original,svm,1000,15,40,807
Original,svm,1001,15,41,807
Original,svm,1002,15,42,807
Original,svm,1003,15,43,807
Original,svm,1004,15,44,807
Original,svm,1043,16,19,807
Original,svm,1044,16,20,807
Original,svm,1045,16,21,807
Original,svm,1046,16,22,807
Original,svm,1047,16,23,807
Original,svm,1048,16,24,807
Original,svm,1049,16,25,807
Original,svm,1052,16,28,807
Original,svm,1053,16,29,807
Original,svm,1054,16,30,807
Original,svm,1055,16,31,807
Original,svm,1057,16,33,807
Original,svm,1058,16,34,807
Original,svm,1059,16,35,807
Original,svm,1060,16,36,807
Original,svm,1061,16,37,807
Original,svm,1062,16,38,807
Original,svm,1064,16,40,807
Original,svm,1066,16,42,807
Original,svm,1067,16,43,807
Original,svm,1068,16,44,807
Original,svm,1107,17,19,807
Original,svm,1108,17,20,807
Original,svm,1109,17,21,807
Original,svm,1110,17,22,807
Original,svm,1111,17,23,807
Original,svm,1112,17,24,807
Original,svm,1113,17,25,807
Original,svm,1114,17,26,807
Original,svm,1115,17,27,807
Original,svm,1116,17,28,807
Original,svm,1117,17,29,807
Original,svm,1118,17,30,807
Original,svm,1119,17,31,807
Original,svm,1121,17,33,807
Original,svm,1123,17,35,807
Original,svm,1124,17,36,807
Original,svm,1125,17,37,807
Original,svm,1126,17,38,807
Original,svm,1129,17,41,807
Original,svm,1130,17,42,807
Original,svm,1131,17,43,807
Original,svm,1132,17,44,807
Original,svm,1172,18,20,807
Original,svm,1173,18,21,807
Original,svm,1174,18,22,807
Original,svm,1175,18,23,807
Original,svm,1176,18,24,807
Original,svm,1177,18,25,807
Original,svm,1178,18,26,807
Original,svm,1179,18,27,807
Original,svm,1180,18,28,807
Original,svm,1181,18,29,807
Original,svm,1182,18,30,807
Original,svm,1183,18,31,807
Original,svm,1184,18,32,807
Original,svm,1186,18,34,807
Original,svm,1187,18,35,807
Original,svm,1188,18,36,807
Original,svm,1190,18,38,807
Original,svm,1191,18,39,807
Original,svm,1192,18,40,807
Original,svm,1193,18,41,807
Original,svm,1194,18,42,807
Original,svm,1196,18,44,807
Original,svm,1235,19,19,807
Original,svm,1236,19,20,807
Original,svm,1237,19,21,807
Original,svm,1238,19,22,807
Original,svm,1239,19,23,807
Original,svm,1240,19,24,807
Original,svm,1241,19,25,807
Original,svm,1242,19,26,807
Original,svm,1243,19,27,807
Original,svm,1244,19,28,807
Original,svm,1245,19,29,807
Original,svm,1246,19,30,807
Original,svm,1248,19,32,807
Original,svm,1249,19,33,807
Original,svm,1250,19,34,807
Original,svm,1251,19,35,807
Original,svm,1252,19,36,807
Original,svm,1253,19,37,807
Original,svm,1254,19,38,807
Original,svm,1255,19,39,807
Original,svm,1256,19,40,807
Original,svm,1258,19,42,807
Original,svm,1259,19,43,807
Original,svm,1260,19,44,807
Original,svm,1299,20,19,807
Original,svm,1300,20,20,807
Original,svm,1301,20,21,807
Original,svm,1302,20,22,807
Original,svm,1303,20,23,807
Original,svm,1305,20,25,807
Original,svm,1306,20,26,807
Original,svm,1307,20,27,807
Original,svm,1308,20,28,807
Original,svm,1309,20,29,807
Original,svm,1310,20,30,807
Original,svm,1311,20,31,807
Original,svm,1312,20,32,807
Original,svm,1314,20,34,807
Original,svm,1315,20,35,807
Original,svm,1316,20,36,807
Original,svm,1317,20,37,807
Original,svm,1318,20,38,807
Original,svm,1319,20,39,807
Original,svm,1320,20,40,807
Original,svm,1321,20,41,807
Original,svm,1322,20,42,807
Original,svm,1324,20,44,807
Original,svm,1363,21,19,807
Original,svm,1364,21,20,807
Original,svm,1366,21,22,807
Original,svm,1368,21,24,807
Original,svm,1369,21,25,807
Original,svm,1370,21,26,807
Original,svm,1371,21,27,807
Original,svm,1372,21,28,807
Original,svm,1373,21,29,807
Original,svm,1374,21,30,807
Original,svm,1377,21,33,807
Original,svm,1378,21,34,807
Original,svm,1379,21,35,807
Original,svm,1380,21,36,807
Original,svm,1381,21,37,807
Original,svm,1382,21,38,807
Original,svm,1383,21,39,807
Original,svm,1385,21,41,807
Original,svm,1386,21,42,807
Original,svm,1387,21,43,807
Original,svm,1428,22,20,807
Original,svm,1429,22,21,807
Original,svm,1430,22,22,807
Original,svm,1431,22,23,807
Original,svm,1433,22,25,807
Original,svm,1434,22,26,807
Original,svm,1435,22,27,807
Original,svm,1436,22,28,807
Original,svm,1437,22,29,807
Original,svm,1438,22,30,807
Original,svm,1439,22,31,807
Original,svm,1440,22,32,807
Original,svm,1442,22,34,807
Original,svm,1443,22,35,807
Original,svm,1445,22,37,807
Original,svm,1447,22,39,807
Original,svm,1448,22,40,807
Original,svm,1449,22,41,807
Original,svm,1450,22,42,807
Original,svm,1451,22,43,807
Original,svm,1495,23,23,807
Original,svm,1496,23,24,807
Original,svm,1497,23,25,807
Original,svm,1498,23,26,807
Original,svm,1500,23,28,807
Original,svm,1501,23,29,807
Original,svm,1502,23,30,807
Original,svm,1503,23,31,807
Original,svm,1505,23,33,807
Original,svm,1506,23,34,807
Original,svm,1508,23,36,807
Original,svm,1510,23,38,807
Original,svm,1511,23,39,807
Original,svm,1512,23,40,807
Original,svm,1561,24,25,807
Original,svm,1562,24,26,807
Original,svm,1563,24,27,807
Original,svm,1564,24,28,807
Original,svm,1565,24,29,807
Original,svm,1567,24,31,807
Original,svm,1568,24,32,807
Original,svm,1570,24,34,807
Original,svm,1572,24,36,807
Original,svm,1574,24,38,807
Original,svm,1626,25,26,807
Original,svm,1627,25,27,807
Original,svm,1628,25,28,807
Original,svm,1630,25,30,807
Original,svm,1631,25,31,807
Original,svm,1632,25,32,807
Original,svm,1634,25,34,807
Original,svm,1635,25,35,807
Original,svm,1694,26,30,807
Original,svm,1696,26,32,807
Original,svm,1749,27,21,807
Original,svm,1750,27,22,807
Original,svm,1759,27,31,807
Original,svm,1811,28,19,807
Original,svm,1812,28,20,807
Original,svm,1813,28,21,807
Original,svm,1814,28,22,807
Original,svm,1815,28,23,807
Original,svm,1834,28,42,807
Original,svm,1835,28,43,807
Original,svm,1876,29,20,807
Original,svm,1877,29,21,807
Original,svm,1879,29,23,807
Original,svm,1895,29,39,807
Original,svm,1896,29,40,807
Original,svm,1897,29,41,807
Original,svm,1898,29,42,807
Original,svm,2137,33,25,807
Original,svm,2138,33,26,807
Original,svm,2149,33,37,807
Original,svm,2150,33,38,807
Original,svm,2200,34,24,807
Original,svm,2201,34,25,807
Original,svm,2202,34,26,807
Original,svm,2213,34,37,807
Original,svm,2214,34,38,807
Original,svm,2264,35,24,807
Original,svm,2265,35,25,807
Original,svm,2266,35,26,807
Original,svm,2267,35,27,807
Original,svm,2276,35,36,807
Original,svm,2277,35,37,807
Original,svm,2278,35,38,807
Original,svm,2279,35,39,807
Original,svm,2328,36,24,807
Original,svm,2329,36,25,807
Original,svm,2330,36,26,807
Original,svm,2331,36,27,807
Original,svm,2340,36,36,807
Original,svm,2341,36,37,807
Original,svm,2342,36,38,807
Original,svm,2343,36,39,807
Original,svm,2393,37,25,807
Original,svm,2394,37,26,807
Original,svm,2395,37,27,807
Original,svm,2404,37,36,807
Original,svm,2405,37,37,807
Original,svm,2406,37,38,807
Original,svm,2527,39,31,807
Original,svm,2591,40,31,807
Original,svm,2592,40,32,807
Original,svm,2653,41,29,807
Original,svm,2654,41,30,807
Original,svm,2656,41,32,807
Original,svm,2657,41,33,807
Original,svm,2716,42,28,807
Original,svm,2717,42,29,807
Original,svm,2718,42,30,807
Original,svm,2719,42,31,807
Original,svm,2722,42,34,807
Original,svm,2723,42,35,807
Original,svm,2776,43,24,807
Original,svm,2777,43,25,807
Original,svm,2778,43,26,807
Original,svm,2779,43,27,807
Original,svm,2780,43,28,807
Original,svm,2781,43,29,807
Original,svm,2782,43,30,807
Original,svm,2784,43,32,807
Original,svm,2787,43,35,807
Original,svm,2788,43,36,807
Original,svm,2789,43,37,807
Original,svm,2790,43,38,807
Original,svm,2791,43,39,807
Original,svm,2792,43,40,807
Original,svm,2793,43,41,807
Original,svm,2794,43,42,807
Original,svm,2835,44,19,807
Original,svm,2836,44,20,807
Original,svm,2837,44,21,807
Original,svm,2838,44,22,807
Original,svm,2840,44,24,807
Original,svm,2841,44,25,807
Original,svm,2842,44,26,807
Original,svm,2843,44,27,807
Original,svm,2844,44,28,807
Original,svm,2845,44,29,807
Original,svm,2846,44,30,807
Original,svm,2847,44,31,807
Original,svm,2848,44,32,807
Original,svm,2849,44,33,807
Original,svm,2850,44,34,807
Original,svm,2852,44,36,807
Original,svm,2853,44,37,807
Original,svm,2855,44,39,807
Original,svm,2856,44,40,807
Original,svm,2857,44,41,807
Original,svm,2860,44,44,807
Original,svm,2861,44,45,807
Original,svm,2896,45,16,807
Original,svm,2897,45,17,807
Original,svm,2898,45,18,807
Original,svm,2899,45,19,807
Original,svm,2900,45,20,807
Original,svm,2901,45,21,807
Original,svm,2902,45,22,807
Original,svm,2903,45,23,807
Original,svm,2904,45,24,807
Original,svm,2908,45,28,807
Original,svm,2910,45,30,807
Original,svm,2911,45,31,807
Original,svm,2912,45,32,807
Original,svm,2913,45,33,807
Original,svm,2914,45,34,807
Original,svm,2915,45,35,807
Original,svm,2916,45,36,807
Original,svm,2917,45,37,807
Original,svm,2918,45,38,807
Original,svm,2919,45,39,807
Original,svm,2921,45,41,807
Original,svm,2922,45,42,807
Original,svm,2925,45,45,807
Original,svm,2926,45,46,807
Original,svm,2927,45,47,807
Original,svm,2958,46,14,807
Original,svm,2959,46,15,807
Original,svm,2961,46,17,807
Original,svm,2962,46,18,807
Original,svm,2963,46,19,807
Original,svm,2964,46,20,807
Original,svm,2965,46,21,807
Original,svm,2966,46,22,807
Original,svm,2967,46,23,807
Original,svm,2968,46,24,807
Original,svm,2969,46,25,807
Original,svm,2970,46,26,807
Original,svm,2971,46,27,807
Original,svm,2972,46,28,807
Original,svm,2975,46,31,807
Original,svm,2977,46,33,807
Original,svm,2978,46,34,807
Original,svm,2979,46,35,807
Original,svm,2980,46,36,807
Original,svm,2982,46,38,807
Original,svm,2983,46,39,807
Original,svm,2984,46,40,807
Original,svm,2985,46,41,807
Original,svm,2986,46,42,807
Original,svm,2988,46,44,807
Original,svm,2990,46,46,807
Original,svm,2991,46,47,807
Original,svm,3021,47,13,807
Original,svm,3022,47,14,807
Original,svm,3023,47,15,807
Original,svm,3024,47,16,807
Original,svm,3025,47,17,807
Original,svm,3026,47,18,807
Original,svm,3027,47,19,807
Original,svm,3028,47,20,807
Original,svm,3029,47,21,807
Original,svm,3030,47,22,807
Original,svm,3031,47,23,807
Original,svm,3032,47,24,807
Original,svm,3033,47,25,807
Original,svm,3035,47,27,807
Original,svm,3036,47,28,807
Original,svm,3037,47,29,807
Original,svm,3038,47,30,807
Original,svm,3040,47,32,807
Original,svm,3042,47,34,807
Original,svm,3043,47,35,807
Original,svm,3044,47,36,807
Original,svm,3045,47,37,807
Original,svm,3046,47,38,807
Original,svm,3048,47,40,807
Original,svm,3049,47,41,807
Original,svm,3050,47,42,807
Original,svm,3051,47,43,807
Original,svm,3052,47,44,807
Original,svm,3053,47,45,807
Original,svm,3054,47,46,807
Original,svm,3055,47,47,807
Original,svm,3056,47,48,807
Original,svm,3057,47,49,807
Original,svm,3085,48,13,807
Original,svm,3086,48,14,807
Original,svm,3088,48,16,807
Original,svm,3089,48,17,807
Original,svm,3090,48,18,807
Original,svm,3091,48,19,807
Original,svm,3093,48,21,807
Original,svm,3094,48,22,807
Original,svm,3095,48,23,807
Original,svm,3096,48,24,807
Original,svm,3097,48,25,807
Original,svm,3098,48,26,807
Original,svm,3099,48,27,807
Original,svm,3100,48,28,807
Original,svm,3101,48,29,807
Original,svm,3102,48,30,807
Original,svm,3104,48,32,807
Original,svm,3106,48,34,807
Original,svm,3107,48,35,807
Original,svm,3108,48,36,807
Original,svm,3109,48,37,807
Original,svm,3110,48,38,807
Original,svm,3112,48,40,807
Original,svm,3113,48,41,807
Original,svm,3115,48,43,807
Original,svm,3116,48,44,807
Original,svm,3118,48,46,807
Original,svm,3119,48,47,807
Original,svm,3120,48,48,807
Original,svm,3149,49,13,807
Original,svm,3150,49,14,807
Original,svm,3152,49,16,807
Original,svm,3154,49,18,807
Original,svm,3155,49,19,807
Original,svm,3156,49,20,807
Original,svm,3157,49,21,807
Original,svm,3159,49,23,807
Original,svm,3160,49,24,807
Original,svm,3161,49,25,807
Original,svm,3162,49,26,807
Original,svm,3163,49,27,807
Original,svm,3164,49,28,807
Original,svm,3165,49,29,807
Original,svm,3166,49,30,807
Original,svm,3167,49,31,807
Original,svm,3168,49,32,807
Original,svm,3169,49,33,807
Original,svm,3170,49,34,807
Original,svm,3171,49,35,807
Original,svm,3172,49,36,807
Original,svm,3173,49,37,807
Original,svm,3174,49,38,807
Original,svm,3177,49,41,807
Original,svm,3178,49,42,807
Original,svm,3180,49,44,807
Original,svm,3182,49,46,807
Original,svm,3184,49,48,807
Original,svm,3213,50,13,807
Original,svm,3214,50,14,807
Original,svm,3215,50,15,807
Original,svm,3217,50,17,807
Original,svm,3218,50,18,807
Original,svm,3219,50,19,807
Original,svm,3220,50,20,807
Original,svm,3221,50,21,807
Original,svm,3222,50,22,807
Original,svm,3223,50,23,807
Original,svm,3224,50,24,807
Original,svm,3225,50,25,807
Original,svm,3227,50,27,807
Original,svm,3229,50,29,807
Original,svm,3230,50,30,807
Original,svm,3231,50,31,807
Original,svm,3232,50,32,807
Original,svm,3233,50,33,807
Original,svm,3235,50,35,807
Original,svm,3236,50,36,807
Original,svm,3237,50,37,807
Original,svm,3238,50,38,807
Original,svm,3239,50,39,807
Original,svm,3240,50,40,807
Original,svm,3241,50,41,807
Original,svm,3243,50,43,807
Original,svm,3244,50,44,807
Original,svm,3245,50,45,807
Original,svm,3246,50,46,807
Original,svm,3247,50,47,807
Original,svm,3248,50,48,807
Original,svm,3277,51,13,807
Original,svm,3278,51,14,807
Original,svm,3279,51,15,807
Original,svm,3280,51,16,807
Original,svm,3281,51,17,807
Original,svm,3284,51,20,807
Original,svm,3285,51,21,807
Original,svm,3286,51,22,807
Original,svm,3287,51,23,807
Original,svm,3288,51,24,807
Original,svm,3289,51,25,807
Original,svm,3291,51,27,807
Original,svm,3292,51,28,807
Original,svm,3293,51,29,807
Original,svm,3294,51,30,807
Original,svm,3296,51,32,807
Original,svm,3297,51,33,807
Original,svm,3298,51,34,807
Original,svm,3300,51,36,807
Original,svm,3301,51,37,807
Original,svm,3302,51,38,807
Original,svm,3303,51,39,807
Original,svm,3305,51,41,807
Original,svm,3306,51,42,807
Original,svm,3307,51,43,807
Original,svm,3308,51,44,807
Original,svm,3309,51,45,807
Original,svm,3310,51,46,807
Original,svm,3311,51,47,807
Original,svm,3312,51,48,807
Original,svm,3343,52,15,807
Original,svm,3347,52,19,807
Original,svm,3349,52,21,807
Original,svm,3350,52,22,807
Original,svm,3351,52,23,807
Original,svm,3352,52,24,807
Original,svm,3354,52,26,807
Original,svm,3355,52,27,807
Original,svm,3356,52,28,807
Original,svm,3357,52,29,807
Original,svm,3358,52,30,807
Original,svm,3360,52,32,807
Original,svm,3361,52,33,807
Original,svm,3362,52,34,807
Original,svm,3363,52,35,807
Original,svm,3364,52,36,807
Original,svm,3365,52,37,807
Original,svm,3366,52,38,807
Original,svm,3367,52,39,807
Original,svm,3368,52,40,807
Original,svm,3369,52,41,807
Original,svm,3372,52,44,807
Original,svm,3373,52,45,807
Original,svm,3375,52,47,807
Original,svm,3407,53,15,807
Original,svm,3408,53,16,807
Original,svm,3410,53,18,807
Original,svm,3411,53,19,807
Original,svm,3412,53,20,807
Original,svm,3413,53,21,807
Original,svm,3414,53,22,807
Original,svm,3415,53,23,807
Original,svm,3416,53,24,807
Original,svm,3417,53,25,807
Original,svm,3418,53,26,807
Original,svm,3419,53,27,807
Original,svm,3420,53,28,807
Original,svm,3421,53,29,807
Original,svm,3422,53,30,807
Original,svm,3423,53,31,807
Original,svm,3425,53,33,807
Original,svm,3427,53,35,807
Original,svm,3428,53,36,807
Original,svm,3429,53,37,807
Original,svm,3431,53,39,807
Original,svm,3432,53,40,807
Original,svm,3433,53,41,807
Original,svm,3434,53,42,807
Original,svm,3435,53,43,807
Original,svm,3436,53,44,807
Original,svm,3438,53,46,807
Original,svm,3439,53,47,807
Original,svm,3472,54,16,807
Original,svm,3474,54,18,807
Original,svm,3475,54,19,807
Original,svm,3478,54,22,807
Original,svm,3479,54,23,807
Original,svm,3482,54,26,807
Original,svm,3483,54,27,807
Original,svm,3485,54,29,807
Original,svm,3487,54,31,807
Original,svm,3488,54,32,807
Original,svm,3490,54,34,807
Original,svm,3491,54,35,807
Original,svm,3492,54,36,807
Original,svm,3493,54,37,807
Original,svm,3494,54,38,807
Original,svm,3495,54,39,807
Original,svm,3496,54,40,807
Original,svm,3498,54,42,807
Original,svm,3499,54,43,807
Original,svm,3500,54,44,807
Original,svm,3501,54,45,807
Original,svm,3502,54,46,807
Original,svm,3538,55,18,807
Original,svm,3539,55,19,807
Original,svm,3540,55,20,807
Original,svm,3541,55,21,807
Original,svm,3543,55,23,807
Original,svm,3544,55,24,807
Original,svm,3545,55,25,807
Original,svm,3547,55,27,807
Original,svm,3548,55,28,807
Original,svm,3549,55,29,807
Original,svm,3550,55,30,807
Original,svm,3554,55,34,807
Original,svm,3555,55,35,807
Original,svm,3556,55,36,807
Original,svm,3557,55,37,807
Original,svm,3558,55,38,807
Original,svm,3559,55,39,807
Original,svm,3560,55,40,807
Original,svm,3561,55,41,807
Original,svm,3562,55,42,807
Original,svm,3563,55,43,807
Original,svm,3564,55,44,807
Original,svm,3565,55,45,807
Original,svm,3604,56,20,807
Original,svm,3605,56,21,807
Original,svm,3606,56,22,807
Original,svm,3608,56,24,807
Original,svm,3609,56,25,807
Original,svm,3611,56,27,807
Original,svm,3612,56,28,807
Original,svm,3613,56,29,807
Original,svm,3614,56,30,807
Original,svm,3617,56,33,807
Original,svm,3618,56,34,807
Original,svm,3620,56,36,807
Original,svm,3621,56,37,807
Original,svm,3622,56,38,807
Original,svm,3625,56,41,807
Original,svm,3626,56,42,807
Original,svm,3627,56,43,807
Original,svm,3668,57,20,807
Original,svm,3669,57,21,807
Original,svm,3670,57,22,807
Original,svm,3671,57,23,807
Original,svm,3672,57,24,807
Original,svm,3673,57,25,807
Original,svm,3675,57,27,807
Original,svm,3676,57,28,807
Original,svm,3678,57,30,807
Original,svm,3679,57,31,807
Original,svm,3680,57,32,807
Original,svm,3681,57,33,807
Original,svm,3682,57,34,807
Original,svm,3683,57,35,807
Original,svm,3684,57,36,807
Original,svm,3685,57,37,807
Original,svm,3686,57,38,807
Original,svm,3687,57,39,807
Original,svm,3689,57,41,807
Original,svm,3736,58,24,807
Original,svm,3738,58,26,807
Original,svm,3739,58,27,807
Original,svm,3740,58,28,807
Original,svm,3741,58,29,807
Original,svm,3742,58,30,807
Original,svm,3743,58,31,807
Original,svm,3744,58,32,807
Original,svm,3745,58,33,807
Original,svm,3747,58,35,807
Original,svm,3748,58,36,807
Original,svm,3749,58,37,807
Original,svm,3751,58,39,807
Original,svm,3803,59,27,807
Original,svm,3804,59,28,807
Original,svm,3805,59,29,807
Original,svm,3806,59,30,807
Original,svm,3807,59,31,807
Original,svm,3808,59,32,807
Original,svm,3810,59,34,807
Original,svm,3811,59,35,807
Original,svm,3812,59,36,807
Original,svm,3813,59,37,807
Original,svm,3868,60,28,807
Original,svm,3869,60,29,807
Original,svm,3872,60,32,807
Original,svm,3874,60,34,807
Original,svm,3875,60,35,807
Original,svm,3876,60,36,807
Original,svm,3935,61,31,807
Original,svm,3936,61,32,807
Original,svm,3937,61,33,807
