dataset,classifier,pixel_index,row,col,n_selected_by_model
Half-Flipped,svm,1434,22,26,300
Half-Flipped,svm,1435,22,27,300
Half-Flipped,svm,1436,22,28,300
Half-Flipped,svm,1442,22,34,300
Half-Flipped,svm,1444,22,36,300
Half-Flipped,svm,1446,22,38,300
Half-Flipped,svm,1449,22,41,300
Half-Flipped,svm,1450,22,42,300
Half-Flipped,svm,1495,23,23,300
Half-Flipped,svm,1507,23,35,300
Half-Flipped,svm,1510,23,38,300
Half-Flipped,svm,1534,23,62,300
Half-Flipped,svm,1560,24,24,300
Half-Flipped,svm,1561,24,25,300
Half-Flipped,svm,1562,24,26,300
Half-Flipped,svm,1563,24,27,300
Half-Flipped,svm,1570,24,34,300
Half-Flipped,svm,1575,24,39,300
Half-Flipped,svm,1626,25,26,300
Half-Flipped,svm,1627,25,27,300
Half-Flipped,svm,1629,25,29,300
Half-Flipped,svm,1637,25,37,300
Half-Flipped,svm,1661,25,61,300
Half-Flipped,svm,1663,25,63,300
Half-Flipped,svm,1698,26,34,300
Half-Flipped,svm,1699,26,35,300
Half-Flipped,svm,1701,26,37,300
Half-Flipped,svm,1753,27,25,300
Half-Flipped,svm,1754,27,26,300
Half-Flipped,svm,1757,27,29,300
Half-Flipped,svm,1760,27,32,300
Half-Flipped,svm,1763,27,35,300
Half-Flipped,svm,1817,28,25,300
Half-Flipped,svm,1818,28,26,300
Half-Flipped,svm,1819,28,27,300
Half-Flipped,svm,1830,28,38,300
Half-Flipped,svm,1854,28,62,300
Half-Flipped,svm,1882,29,26,300
Half-Flipped,svm,1893,29,37,300
Half-Flipped,svm,1917,29,61,300
Half-Flipped,svm,1945,30,25,300
Half-Flipped,svm,1946,30,26,300
Half-Flipped,svm,1949,30,29,300
Half-Flipped,svm,1951,30,31,300
Half-Flipped,svm,1952,30,32,300
Half-Flipped,svm,1953,30,33,300
Half-Flipped,svm,1982,30,62,300
Half-Flipped,svm,1983,30,63,300
Half-Flipped,svm,2004,31,20,300
Half-Flipped,svm,2026,31,42,300
Half-Flipped,svm,2029,31,45,300
Half-Flipped,svm,2045,31,61,300
Half-Flipped,svm,2046,31,62,300
Half-Flipped,svm,2077,32,29,300
Half-Flipped,svm,2078,32,30,300
Half-Flipped,svm,2082,32,34,300
Half-Flipped,svm,2093,32,45,300
Half-Flipped,svm,2133,33,21,300
Half-Flipped,svm,2142,33,30,300
Half-Flipped,svm,2157,33,45,300
Half-Flipped,svm,2196,34,20,300
Half-Flipped,svm,2201,34,25,300
Half-Flipped,svm,2202,34,26,300
Half-Flipped,svm,2213,34,37,300
Half-Flipped,svm,2218,34,42,300
Half-Flipped,svm,2238,34,62,300
Half-Flipped,svm,2259,35,19,300
Half-Flipped,svm,2260,35,20,300
Half-Flipped,svm,2262,35,22,300
Half-Flipped,svm,2265,35,25,300
Half-Flipped,svm,2266,35,26,300
Half-Flipped,svm,2267,35,27,300
Half-Flipped,svm,2269,35,29,300
Half-Flipped,svm,2270,35,30,300
Half-Flipped,svm,2277,35,37,300
Half-Flipped,svm,2330,36,26,300
Half-Flipped,svm,2331,36,27,300
Half-Flipped,svm,2335,36,31,300
Half-Flipped,svm,2340,36,36,300
Half-Flipped,svm,2342,36,38,300
Half-Flipped,svm,2394,37,26,300
Half-Flipped,svm,2396,37,28,300
Half-Flipped,svm,2402,37,34,300
Half-Flipped,svm,2431,37,63,300
Half-Flipped,svm,2466,38,34,300
Half-Flipped,svm,2467,38,35,300
Half-Flipped,svm,2469,38,37,300
Half-Flipped,svm,2470,38,38,300
Half-Flipped,svm,2534,39,38,300
Half-Flipped,svm,2535,39,39,300
Half-Flipped,svm,2558,39,62,300
Half-Flipped,svm,2580,40,20,300
Half-Flipped,svm,2584,40,24,300
Half-Flipped,svm,2585,40,25,300
Half-Flipped,svm,2586,40,26,300
Half-Flipped,svm,2589,40,29,300
Half-Flipped,svm,2596,40,36,300
Half-Flipped,svm,2599,40,39,300
Half-Flipped,svm,2644,41,20,300
Half-Flipped,svm,2646,41,22,300
Half-Flipped,svm,2648,41,24,300
Half-Flipped,svm,2650,41,26,300
Half-Flipped,svm,2660,41,36,300
Half-Flipped,svm,2664,41,40,300
Half-Flipped,svm,2687,41,63,300
Half-Flipped,svm,2716,42,28,300
Half-Flipped,svm,2722,42,34,300
Half-Flipped,svm,2726,42,38,300
Half-Flipped,svm,2728,42,40,300
Half-Flipped,svm,2751,42,63,300
Half-Flipped,svm,2777,43,25,300
Half-Flipped,svm,2784,43,32,300
Half-Flipped,svm,2786,43,34,300
Half-Flipped,svm,2788,43,36,300
Half-Flipped,svm,2789,43,37,300
Half-Flipped,svm,2792,43,40,300
Half-Flipped,svm,2814,43,62,300
Half-Flipped,svm,2815,43,63,300
Half-Flipped,svm,2826,44,10,300
Half-Flipped,svm,2839,44,23,300
Half-Flipped,svm,2841,44,25,300
Half-Flipped,svm,2844,44,28,300
Half-Flipped,svm,2846,44,30,300
Half-Flipped,svm,2847,44,31,300
Half-Flipped,svm,2850,44,34,300
Half-Flipped,svm,2854,44,38,300
Half-Flipped,svm,2855,44,39,300
Half-Flipped,svm,2856,44,40,300
Half-Flipped,svm,2865,44,49,300
Half-Flipped,svm,2868,44,52,300
Half-Flipped,svm,2878,44,62,300
Half-Flipped,svm,2889,45,9,300
Half-Flipped,svm,2893,45,13,300
Half-Flipped,svm,2895,45,15,300
Half-Flipped,svm,2906,45,26,300
Half-Flipped,svm,2907,45,27,300
Half-Flipped,svm,2909,45,29,300
Half-Flipped,svm,2915,45,35,300
Half-Flipped,svm,2916,45,36,300
Half-Flipped,svm,2926,45,46,300
Half-Flipped,svm,2953,46,9,300
Half-Flipped,svm,2955,46,11,300
Half-Flipped,svm,2959,46,15,300
Half-Flipped,svm,2961,46,17,300
Half-Flipped,svm,2974,46,30,300
Half-Flipped,svm,2976,46,32,300
Half-Flipped,svm,2982,46,38,300
Half-Flipped,svm,2991,46,47,300
Half-Flipped,svm,2995,46,51,300
Half-Flipped,svm,3024,47,16,300
Half-Flipped,svm,3040,47,32,300
Half-Flipped,svm,3056,47,48,300
Half-Flipped,svm,3060,47,52,300
Half-Flipped,svm,3071,47,63,300
Half-Flipped,svm,3085,48,13,300
Half-Flipped,svm,3087,48,15,300
Half-Flipped,svm,3088,48,16,300
Half-Flipped,svm,3120,48,48,300
Half-Flipped,svm,3121,48,49,300
Half-Flipped,svm,3124,48,52,300
Half-Flipped,svm,3148,49,12,300
Half-Flipped,svm,3181,49,45,300
Half-Flipped,svm,3197,49,61,300
Half-Flipped,svm,3215,50,15,300
Half-Flipped,svm,3249,50,49,300
Half-Flipped,svm,3279,51,15,300
Half-Flipped,svm,3280,51,16,300
Half-Flipped,svm,3282,51,18,300
Half-Flipped,svm,3324,51,60,300
Half-Flipped,svm,3328,52,0,300
Half-Flipped,svm,3344,52,16,300
Half-Flipped,svm,3345,52,17,300
Half-Flipped,svm,3346,52,18,300
Half-Flipped,svm,3388,52,60,300
Half-Flipped,svm,3391,52,63,300
Half-Flipped,svm,3407,53,15,300
Half-Flipped,svm,3454,53,62,300
Half-Flipped,svm,3459,54,3,300
Half-Flipped,svm,3471,54,15,300
Half-Flipped,svm,3472,54,16,300
Half-Flipped,svm,3522,55,2,300
Half-Flipped,svm,3523,55,3,300
Half-Flipped,svm,3578,55,58,300
Half-Flipped,svm,3641,56,57,300
Half-Flipped,svm,3650,57,2,300
Half-Flipped,svm,3651,57,3,300
Half-Flipped,svm,3653,57,5,300
Half-Flipped,svm,3654,57,6,300
Half-Flipped,svm,3769,58,57,300
Half-Flipped,svm,3770,58,58,300
Half-Flipped,svm,3772,58,60,300
Half-Flipped,svm,3774,58,62,300
Half-Flipped,svm,3775,58,63,300
Half-Flipped,svm,3776,59,0,300
Half-Flipped,svm,3833,59,57,300
Half-Flipped,svm,3834,59,58,300
Half-Flipped,svm,3845,60,5,300
Half-Flipped,svm,3896,60,56,300
Half-Flipped,svm,3903,60,63,300
Half-Flipped,svm,3905,61,1,300
Half-Flipped,svm,3907,61,3,300
Half-Flipped,svm,3909,61,5,300
Half-Flipped,svm,3959,61,55,300
Half-Flipped,svm,3964,61,60,300
Half-Flipped,svm,3969,62,1,300
Half-Flipped,svm,3971,62,3,300
Half-Flipped,svm,3972,62,4,300
Half-Flipped,svm,4022,62,54,300
Half-Flipped,svm,4023,62,55,300
Half-Flipped,svm,4090,63,58,300
Half-Flipped,svm,4095,63,63,300
Original,lda,352,5,32,76
Original,lda,354,5,34,76
Original,lda,1114,17,26,76
Original,lda,1118,17,30,76
Original,lda,1124,17,36,76
Original,lda,1125,17,37,76
Original,lda,1129,17,41,76
Original,lda,1176,18,24,76
Original,lda,1177,18,25,76
Original,lda,1178,18,26,76
Original,lda,1184,18,32,76
Original,lda,1188,18,36,76
Original,lda,1191,18,39,76
Original,lda,1241,19,25,76
Original,lda,1242,19,26,76
Original,lda,1243,19,27,76
Original,lda,1249,19,33,76
Original,lda,1250,19,34,76
Original,lda,1311,20,31,76
Original,lda,1317,20,37,76
Original,lda,1749,27,21,76
Original,lda,1769,27,41,76
Original,lda,1811,28,19,76
Original,lda,1813,28,21,76
Original,lda,1814,28,22,76
Original,lda,1835,28,43,76
Original,lda,1875,29,19,76
Original,lda,1895,29,39,76
Original,lda,1896,29,40,76
Original,lda,1897,29,41,76
Original,lda,2201,34,25,76
Original,lda,2202,34,26,76
Original,lda,2213,34,37,76
Original,lda,2266,35,26,76
Original,lda,2277,35,37,76
Original,lda,2330,36,26,76
Original,lda,2395,37,27,76
Original,lda,2405,37,37,76
Original,lda,2902,45,22,76
Original,lda,2965,46,21,76
Original,lda,2971,46,27,76
Original,lda,2972,46,28,76
Original,lda,2979,46,35,76
Original,lda,2984,46,40,76
Original,lda,3031,47,23,76
Original,lda,3035,47,27,76
Original,lda,3036,47,28,76
Original,lda,3049,47,41,76
Original,lda,3051,47,43,76
Original,lda,3085,48,13,76
Original,lda,3093,48,21,76
Original,lda,3098,48,26,76
Original,lda,3107,48,35,76
Original,lda,3108,48,36,76
Original,lda,3114,48,42,76
Original,lda,3115,48,43,76
Original,lda,3117,48,45,76
Original,lda,3153,49,17,76
Original,lda,3154,49,18,76
Original,lda,3157,49,21,76
Original,lda,3164,49,28,76
Original,lda,3171,49,35,76
Original,lda,3172,49,36,76
Original,lda,3181,49,45,76
Original,lda,3182,49,46,76
Original,lda,3218,50,18,76
Original,lda,3221,50,21,76
Original,lda,3233,50,33,76
Original,lda,3234,50,34,76
Original,lda,3243,50,43,76
Original,lda,3279,51,15,76
Original,lda,3293,51,29,76
Original,lda,3294,51,30,76
Original,lda,3298,51,34,76
Original,lda,3357,52,29,76
Original,lda,3935,61,31,76
Original,logreg,352,5,32,76
Original,logreg,354,5,34,76
Original,logreg,1114,17,26,76
Original,logreg,1118,17,30,76
Original,logreg,1124,17,36,76
Original,logreg,1125,17,37,76
Original,logreg,1129,17,41,76
Original,logreg,1176,18,24,76
Original,logreg,1177,18,25,76
Original,logreg,1178,18,26,76
Original,logreg,1184,18,32,76
Original,logreg,1188,18,36,76
Original,logreg,1191,18,39,76
Original,logreg,1241,19,25,76
Original,logreg,1242,19,26,76
Original,logreg,1243,19,27,76
Original,logreg,1249,19,33,76
Original,logreg,1250,19,34,76
Original,logreg,1311,20,31,76
Original,logreg,1317,20,37,76
Original,logreg,1749,27,21,76
Original,logreg,1769,27,41,76
Original,logreg,1811,28,19,76
Original,logreg,1813,28,21,76
Original,logreg,1814,28,22,76
Original,logreg,1835,28,43,76
Original,logreg,1875,29,19,76
Original,logreg,1895,29,39,76
Original,logreg,1896,29,40,76
Original,logreg,1897,29,41,76
Original,logreg,2201,34,25,76
Original,logreg,2202,34,26,76
Original,logreg,2213,34,37,76
Original,logreg,2266,35,26,76
Original,logreg,2277,35,37,76
Original,logreg,2330,36,26,76
Original,logreg,2395,37,27,76
Original,logreg,2405,37,37,76
Original,logreg,2902,45,22,76
Original,logreg,2965,46,21,76
Original,logreg,2971,46,27,76
Original,logreg,2972,46,28,76
Original,logreg,2979,46,35,76
Original,logreg,2984,46,40,76
Original,logreg,3031,47,23,76
Original,logreg,3035,47,27,76
Original,logreg,3036,47,28,76
Original,logreg,3049,47,41,76
Original,logreg,3051,47,43,76
Original,logreg,3085,48,13,76
Original,logreg,3093,48,21,76
Original,logreg,3098,48,26,76
Original,logreg,3107,48,35,76
Original,logreg,3108,48,36,76
Original,logreg,3114,48,42,76
Original,logreg,3115,48,43,76
Original,logreg,3117,48,45,76
Original,logreg,3153,49,17,76
Original,logreg,3154,49,18,76
Original,logreg,3157,49,21,76
Original,logreg,3164,49,28,76
Original,logreg,3171,49,35,76
Original,logreg,3172,49,36,76
Original,logreg,3181,49,45,76
Original,logreg,3182,49,46,76
Original,logreg,3218,50,18,76
Original,logreg,3221,50,21,76
Original,logreg,3233,50,33,76
Original,logreg,3234,50,34,76
Original,logreg,3243,50,43,76
Original,logreg,3279,51,15,76
Original,logreg,3293,51,29,76
Original,logreg,3294,51,30,76
Original,logreg,3298,51,34,76
Original,logreg,3357,52,29,76
Original,logreg,3935,61,31,76
Original,svm,352,5,32,254
Original,svm,354,5,34,254
Original,svm,410,6,26,254
Original,svm,412,6,28,254
Original,svm,478,7,30,254
Original,svm,480,7,32,254
Original,svm,486,7,38,254
Original,svm,537,8,25,254
Original,svm,544,8,32,254
Original,svm,600,9,24,254
Original,svm,601,9,25,254
Original,svm,605,9,29,254
Original,svm,612,9,36,254
Original,svm,616,9,40,254
Original,svm,665,10,25,254
Original,svm,668,10,28,254
Original,svm,726,11,22,254
Original,svm,730,11,26,254
Original,svm,736,11,32,254
Original,svm,745,11,41,254
Original,svm,746,11,42,254
Original,svm,789,12,21,254
Original,svm,801,12,33,254
Original,svm,802,12,34,254
Original,svm,852,13,20,254
Original,svm,855,13,23,254
Original,svm,858,13,26,254
Original,svm,861,13,29,254
Original,svm,871,13,39,254
Original,svm,931,14,35,254
Original,svm,937,14,41,254
Original,svm,988,15,28,254
Original,svm,991,15,31,254
Original,svm,999,15,39,254
Original,svm,1004,15,44,254
Original,svm,1043,16,19,254
Original,svm,1046,16,22,254
Original,svm,1047,16,23,254
Original,svm,1052,16,28,254
Original,svm,1061,16,37,254
Original,svm,1066,16,42,254
Original,svm,1109,17,21,254
Original,svm,1110,17,22,254
Original,svm,1114,17,26,254
Original,svm,1118,17,30,254
Original,svm,1124,17,36,254
Original,svm,1125,17,37,254
Original,svm,1129,17,41,254
Original,svm,1131,17,43,254
Original,svm,1173,18,21,254
Original,svm,1176,18,24,254
Original,svm,1188,18,36,254
Original,svm,1191,18,39,254
Original,svm,1192,18,40,254
Original,svm,1193,18,41,254
Original,svm,1194,18,42,254
Original,svm,1196,18,44,254
Original,svm,1238,19,22,254
Original,svm,1240,19,24,254
Original,svm,1241,19,25,254
Original,svm,1242,19,26,254
Original,svm,1243,19,27,254
Original,svm,1245,19,29,254
Original,svm,1250,19,34,254
Original,svm,1255,19,39,254
Original,svm,1256,19,40,254
Original,svm,1258,19,42,254
Original,svm,1299,20,19,254
Original,svm,1301,20,21,254
Original,svm,1302,20,22,254
Original,svm,1303,20,23,254
Original,svm,1305,20,25,254
Original,svm,1311,20,31,254
Original,svm,1317,20,37,254
Original,svm,1324,20,44,254
Original,svm,1364,21,20,254
Original,svm,1372,21,28,254
Original,svm,1377,21,33,254
Original,svm,1382,21,38,254
Original,svm,1387,21,43,254
Original,svm,1429,22,21,254
Original,svm,1444,22,36,254
Original,svm,1446,22,38,254
Original,svm,1450,22,42,254
Original,svm,1496,23,24,254
Original,svm,1500,23,28,254
Original,svm,1512,23,40,254
Original,svm,1561,24,25,254
Original,svm,1562,24,26,254
Original,svm,1565,24,29,254
Original,svm,1567,24,31,254
Original,svm,1569,24,33,254
Original,svm,1570,24,34,254
Original,svm,1574,24,38,254
Original,svm,1628,25,28,254
Original,svm,1634,25,34,254
Original,svm,1635,25,35,254
Original,svm,1693,26,29,254
Original,svm,1749,27,21,254
Original,svm,1769,27,41,254
Original,svm,1811,28,19,254
Original,svm,1815,28,23,254
Original,svm,1833,28,41,254
Original,svm,1835,28,43,254
Original,svm,1875,29,19,254
Original,svm,1880,29,24,254
Original,svm,1895,29,39,254
Original,svm,1896,29,40,254
Original,svm,1897,29,41,254
Original,svm,1898,29,42,254
Original,svm,2149,33,37,254
Original,svm,2150,33,38,254
Original,svm,2200,34,24,254
Original,svm,2201,34,25,254
Original,svm,2213,34,37,254
Original,svm,2264,35,24,254
Original,svm,2266,35,26,254
Original,svm,2267,35,27,254
Original,svm,2277,35,37,254
Original,svm,2330,36,26,254
Original,svm,2342,36,38,254
Original,svm,2395,37,27,254
Original,svm,2405,37,37,254
Original,svm,2527,39,31,254
Original,svm,2528,39,32,254
Original,svm,2654,41,30,254
Original,svm,2656,41,32,254
Original,svm,2716,42,28,254
Original,svm,2719,42,31,254
Original,svm,2723,42,35,254
Original,svm,2725,42,37,254
Original,svm,2777,43,25,254
Original,svm,2783,43,31,254
Original,svm,2784,43,32,254
Original,svm,2790,43,38,254
Original,svm,2794,43,42,254
Original,svm,2835,44,19,254
Original,svm,2836,44,20,254
Original,svm,2843,44,27,254
Original,svm,2845,44,29,254
Original,svm,2849,44,33,254
Original,svm,2852,44,36,254
Original,svm,2858,44,42,254
Original,svm,2861,44,45,254
Original,svm,2862,44,46,254
Original,svm,2896,45,16,254
Original,svm,2901,45,21,254
Original,svm,2902,45,22,254
Original,svm,2912,45,32,254
Original,svm,2917,45,37,254
Original,svm,2919,45,39,254
Original,svm,2927,45,47,254
Original,svm,2960,46,16,254
Original,svm,2964,46,20,254
Original,svm,2965,46,21,254
Original,svm,2967,46,23,254
Original,svm,2968,46,24,254
Original,svm,2970,46,26,254
Original,svm,2971,46,27,254
Original,svm,2972,46,28,254
Original,svm,2974,46,30,254
Original,svm,2976,46,32,254
Original,svm,2979,46,35,254
Original,svm,2984,46,40,254
Original,svm,2987,46,43,254
Original,svm,2988,46,44,254
Original,svm,3021,47,13,254
Original,svm,3026,47,18,254
Original,svm,3028,47,20,254
Original,svm,3032,47,24,254
Original,svm,3038,47,30,254
Original,svm,3045,47,37,254
Original,svm,3049,47,41,254
Original,svm,3051,47,43,254
Original,svm,3057,47,49,254
Original,svm,3085,48,13,254
Original,svm,3088,48,16,254
Original,svm,3089,48,17,254
Original,svm,3098,48,26,254
Original,svm,3105,48,33,254
Original,svm,3107,48,35,254
Original,svm,3114,48,42,254
Original,svm,3117,48,45,254
Original,svm,3150,49,14,254
Original,svm,3158,49,22,254
Original,svm,3160,49,24,254
Original,svm,3172,49,36,254
Original,svm,3174,49,38,254
Original,svm,3176,49,40,254
Original,svm,3182,49,46,254
Original,svm,3184,49,48,254
Original,svm,3217,50,17,254
Original,svm,3218,50,18,254
Original,svm,3221,50,21,254
Original,svm,3228,50,28,254
Original,svm,3231,50,31,254
Original,svm,3232,50,32,254
Original,svm,3233,50,33,254
Original,svm,3234,50,34,254
Original,svm,3238,50,38,254
Original,svm,3239,50,39,254
Original,svm,3241,50,41,254
Original,svm,3243,50,43,254
Original,svm,3279,51,15,254
Original,svm,3280,51,16,254
Original,svm,3286,51,22,254
Original,svm,3290,51,26,254
Original,svm,3293,51,29,254
Original,svm,3294,51,30,254
Original,svm,3298,51,34,254
Original,svm,3312,51,48,254
Original,svm,3345,52,17,254
Original,svm,3354,52,26,254
Original,svm,3357,52,29,254
Original,svm,3367,52,39,254
Original,svm,3368,52,40,254
Original,svm,3408,53,16,254
Original,svm,3413,53,21,254
Original,svm,3419,53,27,254
Original,svm,3421,53,29,254
Original,svm,3424,53,32,254
Original,svm,3428,53,36,254
Original,svm,3431,53,39,254
Original,svm,3433,53,41,254
Original,svm,3474,54,18,254
Original,svm,3482,54,26,254
Original,svm,3490,54,34,254
Original,svm,3496,54,40,254
Original,svm,3499,54,43,254
Original,svm,3502,54,46,254
Original,svm,3538,55,18,254
Original,svm,3549,55,29,254
Original,svm,3551,55,31,254
Original,svm,3553,55,33,254
Original,svm,3558,55,38,254
Original,svm,3561,55,41,254
Original,svm,3602,56,18,254
Original,svm,3608,56,24,254
Original,svm,3622,56,38,254
Original,svm,3627,56,43,254
Original,svm,3668,57,20,254
Original,svm,3670,57,22,254
Original,svm,3676,57,28,254
Original,svm,3677,57,29,254
Original,svm,3687,57,39,254
Original,svm,3689,57,41,254
Original,svm,3741,58,29,254
Original,svm,3745,58,33,254
Original,svm,3747,58,35,254
Original,svm,3751,58,39,254
Original,svm,3813,59,37,254
Original,svm,3873,60,33,254
Original,svm,3874,60,34,254
Original,svm,3935,61,31,254
