dataset,classifier,pixel_index,row,col,n_selected_by_model
Original,logreg,1876,29,20,72
Original,logreg,1879,29,23,72
Original,logreg,1896,29,40,72
Original,logreg,1897,29,41,72
Original,logreg,1898,29,42,72
Original,logreg,2201,34,25,72
Original,logreg,2266,35,26,72
Original,logreg,2277,35,37,72
Original,logreg,2330,36,26,72
Original,logreg,2395,37,27,72
Original,logreg,2405,37,37,72
Original,logreg,2654,41,30,72
Original,logreg,2901,45,21,72
Original,logreg,2902,45,22,72
Original,logreg,2970,46,26,72
Original,logreg,2972,46,28,72
Original,logreg,2979,46,35,72
Original,logreg,2980,46,36,72
Original,logreg,2984,46,40,72
Original,logreg,3031,47,23,72
Original,logreg,3032,47,24,72
Original,logreg,3035,47,27,72
Original,logreg,3043,47,35,72
Original,logreg,3049,47,41,72
Original,logreg,3051,47,43,72
Original,logreg,3052,47,44,72
Original,logreg,3085,48,13,72
Original,logreg,3086,48,14,72
Original,logreg,3098,48,26,72
Original,logreg,3112,48,40,72
Original,logreg,3117,48,45,72
Original,logreg,3151,49,15,72
Original,logreg,3157,49,21,72
Original,logreg,3180,49,44,72
Original,logreg,3218,50,18,72
Original,logreg,3228,50,28,72
Original,logreg,3231,50,31,72
Original,logreg,3234,50,34,72
Original,logreg,3235,50,35,72
Original,logreg,3243,50,43,72
Original,logreg,3277,51,13,72
Original,logreg,3293,51,29,72
Original,logreg,3294,51,30,72
Original,logreg,3298,51,34,72
Original,logreg,3307,51,43,72
Original,logreg,3308,51,44,72
Original,logreg,3362,52,34,72
Original,logreg,3938,61,34,72
Original,svm,352,5,32,260
Original,svm,354,5,34,260
Original,svm,413,6,29,260
Original,svm,481,7,33,260
Original,svm,539,8,27,260
Original,svm,545,8,33,260
Original,svm,549,8,37,260
Original,svm,601,9,25,260
Original,svm,611,9,35,260
Original,svm,614,9,38,260
Original,svm,666,10,26,260
Original,svm,669,10,29,260
Original,svm,672,10,32,260
Original,svm,676,10,36,260
Original,svm,680,10,40,260
Original,svm,726,11,22,260
Original,svm,730,11,26,260
Original,svm,741,11,37,260
Original,svm,791,12,23,260
Original,svm,802,12,34,260
Original,svm,809,12,41,260
Original,svm,852,13,20,260
Original,svm,855,13,23,260
Original,svm,861,13,29,260
Original,svm,873,13,41,260
Original,svm,874,13,42,260
Original,svm,875,13,43,260
Original,svm,923,14,27,260
Original,svm,925,14,29,260
Original,svm,931,14,35,260
Original,svm,937,14,41,260
Original,svm,938,14,42,260
Original,svm,979,15,19,260
Original,svm,982,15,22,260
Original,svm,988,15,28,260
Original,svm,999,15,39,260
Original,svm,1004,15,44,260
Original,svm,1043,16,19,260
Original,svm,1047,16,23,260
Original,svm,1054,16,30,260
Original,svm,1055,16,31,260
Original,svm,1056,16,32,260
Original,svm,1063,16,39,260
Original,svm,1067,16,43,260
Original,svm,1068,16,44,260
Original,svm,1107,17,19,260
Original,svm,1109,17,21,260
Original,svm,1110,17,22,260
Original,svm,1118,17,30,260
Original,svm,1124,17,36,260
Original,svm,1125,17,37,260
Original,svm,1129,17,41,260
Original,svm,1131,17,43,260
Original,svm,1172,18,20,260
Original,svm,1173,18,21,260
Original,svm,1175,18,23,260
Original,svm,1176,18,24,260
Original,svm,1178,18,26,260
Original,svm,1183,18,31,260
Original,svm,1188,18,36,260
Original,svm,1191,18,39,260
Original,svm,1193,18,41,260
Original,svm,1194,18,42,260
Original,svm,1196,18,44,260
Original,svm,1235,19,19,260
Original,svm,1238,19,22,260
Original,svm,1240,19,24,260
Original,svm,1242,19,26,260
Original,svm,1245,19,29,260
Original,svm,1246,19,30,260
Original,svm,1251,19,35,260
Original,svm,1255,19,39,260
Original,svm,1260,19,44,260
Original,svm,1299,20,19,260
Original,svm,1302,20,22,260
Original,svm,1305,20,25,260
Original,svm,1307,20,27,260
Original,svm,1310,20,30,260
Original,svm,1311,20,31,260
Original,svm,1317,20,37,260
Original,svm,1324,20,44,260
Original,svm,1364,21,20,260
Original,svm,1376,21,32,260
Original,svm,1377,21,33,260
Original,svm,1382,21,38,260
Original,svm,1429,22,21,260
Original,svm,1436,22,28,260
Original,svm,1443,22,35,260
Original,svm,1446,22,38,260
Original,svm,1450,22,42,260
Original,svm,1495,23,23,260
Original,svm,1498,23,26,260
Original,svm,1499,23,27,260
Original,svm,1503,23,31,260
Original,svm,1511,23,39,260
Original,svm,1512,23,40,260
Original,svm,1561,24,25,260
Original,svm,1564,24,28,260
Original,svm,1569,24,33,260
Original,svm,1570,24,34,260
Original,svm,1574,24,38,260
Original,svm,1626,25,26,260
Original,svm,1631,25,31,260
Original,svm,1635,25,35,260
Original,svm,1694,26,30,260
Original,svm,1749,27,21,260
Original,svm,1812,28,20,260
Original,svm,1832,28,40,260
Original,svm,1834,28,42,260
Original,svm,1876,29,20,260
Original,svm,1877,29,21,260
Original,svm,1878,29,22,260
Original,svm,1879,29,23,260
Original,svm,1896,29,40,260
Original,svm,1898,29,42,260
Original,svm,2200,34,24,260
Original,svm,2201,34,25,260
Original,svm,2213,34,37,260
Original,svm,2264,35,24,260
Original,svm,2266,35,26,260
Original,svm,2267,35,27,260
Original,svm,2277,35,37,260
Original,svm,2278,35,38,260
Original,svm,2279,35,39,260
Original,svm,2330,36,26,260
Original,svm,2395,37,27,260
Original,svm,2405,37,37,260
Original,svm,2527,39,31,260
Original,svm,2593,40,33,260
Original,svm,2654,41,30,260
Original,svm,2715,42,27,260
Original,svm,2719,42,31,260
Original,svm,2724,42,36,260
Original,svm,2778,43,26,260
Original,svm,2781,43,29,260
Original,svm,2790,43,38,260
Original,svm,2834,44,18,260
Original,svm,2836,44,20,260
Original,svm,2840,44,24,260
Original,svm,2843,44,27,260
Original,svm,2847,44,31,260
Original,svm,2852,44,36,260
Original,svm,2861,44,45,260
Original,svm,2862,44,46,260
Original,svm,2896,45,16,260
Original,svm,2900,45,20,260
Original,svm,2901,45,21,260
Original,svm,2902,45,22,260
Original,svm,2906,45,26,260
Original,svm,2911,45,31,260
Original,svm,2912,45,32,260
Original,svm,2919,45,39,260
Original,svm,2927,45,47,260
Original,svm,2964,46,20,260
Original,svm,2968,46,24,260
Original,svm,2970,46,26,260
Original,svm,2972,46,28,260
Original,svm,2976,46,32,260
Original,svm,2979,46,35,260
Original,svm,2980,46,36,260
Original,svm,2984,46,40,260
Original,svm,2986,46,42,260
Original,svm,2987,46,43,260
Original,svm,2988,46,44,260
Original,svm,2989,46,45,260
Original,svm,2990,46,46,260
Original,svm,3021,47,13,260
Original,svm,3029,47,21,260
Original,svm,3032,47,24,260
Original,svm,3043,47,35,260
Original,svm,3045,47,37,260
Original,svm,3049,47,41,260
Original,svm,3052,47,44,260
Original,svm,3085,48,13,260
Original,svm,3089,48,17,260
Original,svm,3098,48,26,260
Original,svm,3102,48,30,260
Original,svm,3104,48,32,260
Original,svm,3110,48,38,260
Original,svm,3112,48,40,260
Original,svm,3113,48,41,260
Original,svm,3155,49,19,260
Original,svm,3157,49,21,260
Original,svm,3161,49,25,260
Original,svm,3168,49,32,260
Original,svm,3176,49,40,260
Original,svm,3184,49,48,260
Original,svm,3217,50,17,260
Original,svm,3218,50,18,260
Original,svm,3221,50,21,260
Original,svm,3226,50,26,260
Original,svm,3228,50,28,260
Original,svm,3231,50,31,260
Original,svm,3234,50,34,260
Original,svm,3235,50,35,260
Original,svm,3239,50,39,260
Original,svm,3243,50,43,260
Original,svm,3247,50,47,260
Original,svm,3277,51,13,260
Original,svm,3279,51,15,260
Original,svm,3280,51,16,260
Original,svm,3282,51,18,260
Original,svm,3289,51,25,260
Original,svm,3290,51,26,260
Original,svm,3294,51,30,260
Original,svm,3307,51,43,260
Original,svm,3308,51,44,260
Original,svm,3312,51,48,260
Original,svm,3343,52,15,260
Original,svm,3345,52,17,260
Original,svm,3351,52,23,260
Original,svm,3356,52,28,260
Original,svm,3357,52,29,260
Original,svm,3362,52,34,260
Original,svm,3366,52,38,260
Original,svm,3367,52,39,260
Original,svm,3371,52,43,260
Original,svm,3406,53,14,260
Original,svm,3408,53,16,260
Original,svm,3410,53,18,260
Original,svm,3411,53,19,260
Original,svm,3413,53,21,260
Original,svm,3414,53,22,260
Original,svm,3416,53,24,260
Original,svm,3419,53,27,260
Original,svm,3426,53,34,260
Original,svm,3433,53,41,260
Original,svm,3477,54,21,260
Original,svm,3490,54,34,260
Original,svm,3499,54,43,260
Original,svm,3538,55,18,260
Original,svm,3541,55,21,260
Original,svm,3546,55,26,260
Original,svm,3549,55,29,260
Original,svm,3554,55,34,260
Original,svm,3561,55,41,260
Original,svm,3563,55,43,260
Original,svm,3608,56,24,260
Original,svm,3611,56,27,260
Original,svm,3621,56,37,260
Original,svm,3628,56,44,260
Original,svm,3667,57,19,260
Original,svm,3671,57,23,260
Original,svm,3675,57,27,260
Original,svm,3676,57,28,260
Original,svm,3678,57,30,260
Original,svm,3682,57,34,260
Original,svm,3687,57,39,260
Original,svm,3690,57,42,260
Original,svm,3744,58,32,260
Original,svm,3797,59,21,260
Original,svm,3798,59,22,260
Original,svm,3808,59,32,260
Original,svm,3814,59,38,260
Original,svm,3867,60,27,260
Original,svm,3875,60,35,260
Original,svm,3933,61,29,260
Original,svm,3934,61,30,260
Original,svm,3937,61,33,260
Original,svm,3938,61,34,260
